city,district,keyword,地段位置或門牌,社區簡稱,總價(萬元),交易日期,單價 (萬元/坪),總面積 (坪),主建物 佔比(%),型態,屋齡,樓別/樓高,主要用途,交易標的,建物格局,車位總價 (萬元),管理組織,電梯,交易/歷次轉移,功能,備註,主建物坪數,陽台坪數,土地移轉面積,車位類別,車位價格,車位面積,所在樓層
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號八樓之３,東都綠學,"1,705",111/01/01,31.47,64.49,65.88,,,八層/十四層,住家用,土1 建1車2,4房2廳2衛,290,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"車位價格不可拆分。 讓渡日期:111/07/05，讓渡金額:19,380,000元。預售屋、或土地及建物分件登記案件;",29.63,1.43,8.20坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下二樓；地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十一樓之２,東都綠學,972,110/12/26,32.57,34.71,64.17,,,十一層/十四層,住家用,土1 建1車1,2房2廳1衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.24,1.2,4.63坪,坡道平面,"1,480,000元",9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號七樓之２,東都綠學,966,110/12/26,32.56,35.07,64.16,,,七層/十四層,住家用,土1 建1車1,2房2廳1衛,142,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.24,1.2,4.63坪,坡道平面,"1,420,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號七樓之８,東都綠學,981,110/12/25,32.66,35.11,63.95,,,七層/十四層,住家用,土1 建1車1,2房2廳1衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.21,1.26,4.66坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十樓之６,東都綠學,"1,077",110/12/24,36.28,34.88,64.24,,,十層/十四層,住家用,土1 建1車1,2房2廳1衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.36,1.2,4.69坪,坡道平面,"1,530,000元",9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十樓之７,東都綠學,"1,454",110/12/23,35.95,45.32,65.00,,,十層/十四層,住家用,土1 建1車1,3房2廳2衛,163,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.34,1.48,6.57坪,坡道平面,"1,630,000元",9.41坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十二樓之５,東都綠學,"1,432",110/12/23,35.74,45.69,64.96,,,十二層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.34,1.48,6.57坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號九樓之８,東都綠學,986,110/12/23,32.86,35.11,63.95,,,九層/十四層,住家用,土1 建1車1,2房2廳1衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.21,1.26,4.66坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號七樓之６,東都綠學,"1,342",110/12/23,32.45,46.82,64.71,,,七層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.71,1.59,6.69坪,坡道平面,"1,530,000元",10.18坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號八樓之１,東都綠學,"1,285",110/12/20,31.86,45.83,64.66,,,八層/十四層,住家用,土1 建1車1,3房2廳2衛,125,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:113/08/02，讓渡金額:12850000元。預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,250,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十三樓之１,東都綠學,"1,298",110/12/20,31.94,45.83,64.66,,,十三層/十四層,住家用,土1 建1車1,3房2廳2衛,135,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,350,000元",9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號六樓之３,東都綠學,932,110/12/20,31.95,35.44,65.27,,,六層/十四層,住家用,土1 建1車1,2房2廳1衛,125,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:113/09/06，讓渡金額:9320000元。預售屋、或土地及建物分件登記案件;,16.49,0.96,4.66坪,坡道平面,"1,250,000元",10.18坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號一樓之３,東都綠學,"1,036",110/12/19,35.01,35.13,63.92,,,一層/十四層,住家用,土1 建1車1,2房2廳1衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.21,1.26,4.66坪,坡道平面,"1,480,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號六樓之２,東都綠學,984,110/12/19,32.45,35.07,64.16,,,六層/十四層,住家用,土1 建1車1,2房2廳1衛,163,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.24,1.2,4.63坪,坡道平面,"1,630,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號三樓之２,東都綠學,945,110/12/18,31.7,35.48,64.17,,,三層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.24,1.2,4.63坪,坡道平面,"1,430,000元",10.18坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號七樓之５,東都綠學,"1,406",110/12/18,34.46,45.69,64.96,,,七層/十四層,住家用,土1 建1車1,3房2廳2衛,168,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"買方為協力廠商，讓渡日期:113/10/16，讓渡金額:14,060,000元。預售屋、或土地及建物分件登記案件;",23.34,1.48,6.57坪,坡道平面,"1,680,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十樓之５,東都綠學,"1,919",110/12/17,35.14,64.71,65.95,,,十層/十四層,住家用,土1 建1車2,4房2廳2衛,331,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格無法拆分預售屋、或土地及建物分件登記案件;,29.8,1.43,8.27坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下一樓；地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號七樓之３,東都綠學,953,110/12/17,32.06,35.02,65.27,,,七層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:111/12/12，讓渡金額:9530000元。預售屋、或土地及建物分件登記案件;,16.49,0.96,4.66坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十二樓之６,東都綠學,"1,335",110/12/17,32.53,46.40,64.71,,,十二層/十四層,住家用,土1 建1車1,3房2廳2衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.71,1.59,6.69坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號七樓之２,東都綠學,933,110/12/17,31.57,34.69,65.24,,,七層/十四層,住家用,土1 建1車1,2房2廳1衛,135,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:113/06/14，讓渡金額:9,330,000元。預售屋、或土地及建物分件登記案件;",16.49,0.96,4.66坪,坡道平面,"1,350,000元",9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號十三樓之７,東都綠學,"1,038",110/12/17,35.6,37.36,63.92,,,十三層/十四層,住家用,土1 建1車1,2房2廳1衛,135,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.21,1.26,4.66坪,坡道平面,"1,350,000元",11.99坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號十三樓之３,東都綠學,"1,331",110/12/17,32.02,45.93,64.93,,,十三層/十四層,住家用,土1 建1車1,3房2廳2衛,173,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.48,1.53,6.60坪,坡道平面,"1,730,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號七樓之２,東都綠學,963,110/12/17,32.06,35.02,65.27,,,七層/十四層,住家用,土1 建1車1,2房2廳1衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:113/04/24，讓渡金額:9630000元。預售屋、或土地及建物分件登記案件;,16.49,0.96,4.66坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號六樓之６,東都綠學,"1,328",110/12/17,32.34,46.05,64.71,,,六層/十四層,住家用,土1 建1車1,3房2廳2衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.71,1.59,6.69坪,坡道平面,"1,430,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號二樓之７,東都綠學,938,110/12/17,31.38,35.13,63.92,,,二層/十四層,住家用,土1 建1車1,2房2廳1衛,142,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.21,1.26,4.66坪,坡道平面,"1,420,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號一樓之５,東都綠學,"1,375",110/12/17,32.81,46.40,64.71,,,一層/十四層,住家用,土1 建1車1,3房2廳2衛,173,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,買方為協力廠商預售屋、或土地及建物分件登記案件;,23.71,1.59,6.69坪,坡道平面,"1,730,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號六樓之１,東都綠學,"1,288",110/12/17,32.16,45.36,65.01,,,六層/十四層,住家用,土1 建1車1,3房2廳2衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.14,1.48,6.51坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號九樓之３,東都綠學,"1,291",110/12/17,31.95,45.03,64.98,,,九層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:113/09/18，讓渡金額:12,910,000元。預售屋、或土地及建物分件登記案件;",23.14,1.48,6.51坪,坡道平面,"1,530,000元",9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號五樓之１,東都綠學,"1,284",110/12/17,31.06,46.18,64.66,,,五層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號六樓之１,東都綠學,"1,288",110/12/17,31.17,46.18,64.66,,,六層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號九樓之１,東都綠學,"1,298",110/12/17,31.44,45.83,64.66,,,九層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:113/02/05，讓渡金額:13,250,000元。預售屋、或土地及建物分件登記案件;",23.55,1.59,6.63坪,坡道平面,"1,530,000元",9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十三樓之５,東都綠學,"1,894",110/12/17,35.03,64.71,65.95,,,十三層/十四層,住家用,土1 建1車2,4房2廳2衛,311,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位未各別計算價格預售屋、或土地及建物分件登記案件;,29.8,1.43,8.27坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下二樓；地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十一樓之９,東都綠學,"1,302",110/12/17,31.66,46.40,64.71,,,十一層/十四層,住家用,土1 建1車1,3房2廳2衛,142,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:113/09/16，讓渡金額:13020000元。預售屋、或土地及建物分件登記案件;,23.71,1.59,6.69坪,坡道平面,"1,420,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十三樓之７,東都綠學,"1,899",110/12/17,35.02,64.72,65.93,,,十三層/十四層,住家用,土1 建1車2,4房2廳2衛,316,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位未各別計算價格預售屋、或土地及建物分件登記案件;,29.8,1.43,8.27坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下二樓；地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號八樓之６,東都綠學,"1,340",110/12/17,32.53,46.05,64.71,,,八層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:113/09/18，讓渡金額:13580000元。預售屋、或土地及建物分件登記案件;,23.71,1.59,6.69坪,坡道平面,"1,480,000元",9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號九樓之３,東都綠學,"1,315",110/12/16,32.41,46.35,64.93,,,九層/十四層,住家用,土1 建1車1,3房2廳2衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:113/09/13，讓渡金額:13150000元。預售屋、或土地及建物分件登記案件;,23.48,1.53,6.60坪,坡道平面,"1,430,000元",10.18坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號十三樓之５,東都綠學,"1,265",110/12/16,31.03,46.28,64.74,,,十三層/十四層,住家用,土1 建1車1,3房2廳2衛,132,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.64,1.53,6.66坪,坡道平面,"1,320,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號五樓之５,東都綠學,"1,436",110/12/16,35.47,45.65,65.03,,,五層/十四層,住家用,土1 建1車1,3房2廳2衛,163,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.34,1.48,6.57坪,坡道平面,"1,630,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號九樓之５,東都綠學,"1,306",110/12/16,31.94,46.18,64.66,,,九層/十四層,住家用,土1 建1車1,3房2廳2衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:113/09/19，讓渡金額:13060000元。預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號一樓之１,東都綠學,"1,334",110/12/16,32.73,46.82,64.71,,,一層/十四層,住家用,土1 建1車1,3房2廳2衛,135,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.71,1.59,6.69坪,坡道平面,"1,350,000元",10.18坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號五樓之３,東都綠學,"1,565",110/12/16,31.18,54.73,65.88,,,五層/十四層,住家用,土1 建1車1,4房2廳2衛,163,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,29.63,1.43,8.20坪,坡道平面,"1,630,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十二樓之２,東都綠學,951,110/12/16,32.65,35.48,64.17,,,十二層/十四層,住家用,土1 建1車1,2房2廳1衛,125,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.24,1.2,4.63坪,坡道平面,"1,250,000元",10.18坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十樓之１,東都綠學,"1,302",110/12/16,32.56,45.36,65.01,,,十層/十四層,住家用,土1 建1車1,3房2廳2衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.14,1.48,6.51坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號六樓之５,東都綠學,"1,295",110/12/16,31.64,46.18,64.66,,,六層/十四層,住家用,土1 建1車1,3房2廳2衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號九樓之６,東都綠學,"1,349",110/12/16,32.64,46.40,64.71,,,九層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.71,1.59,6.69坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號十三樓之１,東都綠學,"1,287",110/12/16,31.44,46.18,64.66,,,十三層/十四層,住家用,土1 建1車1,3房2廳2衛,142,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,420,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號三樓之３,東都綠學,"1,217",110/12/16,29.71,45.41,64.93,,,三層/十四層,住家用,土1 建1車1,3房2廳2衛,158,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.14,1.48,6.51坪,坡道平面,"1,580,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號十四樓之９,東都綠學,"1,445",110/12/16,34.98,46.06,64.69,,,十四層/十四層,住家用,土1 建1車1,3房2廳2衛,163,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.71,1.59,6.69坪,坡道平面,"1,630,000元",9.41坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號七樓之５,東都綠學,"1,871",110/12/16,34.63,64.36,65.95,,,七層/十四層,住家用,土1 建1車2,4房2廳2衛,306,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格無法拆分預售屋、或土地及建物分件登記案件;,29.8,1.43,8.27坪,坡道平面；坡道平面,,9.41坪；9.76坪,地下二樓；地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號八樓之５,東都綠學,"1,278",110/12/15,30.94,46.28,64.74,,,八層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.64,1.53,6.66坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號七樓之３,東都綠學,"1,318",110/12/15,32.21,45.93,64.93,,,七層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.48,1.53,6.60坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號九樓之２,東都綠學,964,110/12/15,32.31,35.02,64.28,,,九層/十四層,住家用,土1 建1車1,2房2廳1衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.24,1.2,4.63坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十一樓之１,東都綠學,"1,309",110/12/15,31.75,46.18,64.66,,,十一層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十二樓之５,東都綠學,"1,313",110/12/15,31.86,46.18,64.66,,,十二層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號九樓之７,東都綠學,986,110/12/15,32.86,35.11,63.95,,,九層/十四層,住家用,土1 建1車1,2房2廳1衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.21,1.26,4.66坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號十二樓之３,東都綠學,932,110/12/15,31.65,35.04,65.24,,,十二層/十四層,住家用,土1 建1車1,2房2廳1衛,132,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.49,0.96,4.66坪,坡道平面,"1,320,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號十一樓之８,東都綠學,"1,041",110/12/15,35.4,35.13,63.92,,,十一層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:113/10/04，讓渡金額:10,600,000元。預售屋、或土地及建物分件登記案件;",16.21,1.26,4.66坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號三樓之１,東都綠學,"1,270",110/12/15,31.38,45.36,65.01,,,三層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.14,1.48,6.51坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號十二樓之１,東都綠學,"1,379",110/12/15,32.47,47.22,65.18,,,十二層/十四層,住家用,土1 建1車1,3房2廳2衛,163,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,24.41,1.5,6.85坪,坡道平面,"1,630,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號十二樓之２,東都綠學,954,110/12/15,32.24,35.07,64.15,,,十二層/十四層,住家用,土1 建1車1,2房2廳1衛,138,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.24,1.2,4.63坪,坡道平面,"1,380,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十樓之６,東都綠學,"1,052",110/12/15,35.12,35.21,64.27,,,十層/十四層,住家用,土1 建1車1,2房2廳1衛,158,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分件登記案件;,16.36,1.2,4.69坪,坡道平面,"1,580,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號十二樓之１,東都綠學,"1,285",110/12/15,31.36,46.18,64.66,,,十二層/十四層,住家用,土1 建1車1,3房2廳2衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號九樓之２,東都綠學,945,110/12/15,31.73,35.04,65.24,,,九層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:113/06/12，讓渡金額:9,450,000元。預售屋、或土地及建物分件登記案件;",16.49,0.96,4.66坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號九樓之２,東都綠學,961,110/12/15,32.76,35.07,64.16,,,九層/十四層,住家用,土1 建1車1,2房2廳1衛,132,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:111/01/14，讓渡金額:9,790,000元。預售屋、或土地及建物分件登記案件;",16.24,1.2,4.63坪,坡道平面,"1,320,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號六樓之２,東都綠學,950,110/12/15,31.95,35.44,65.27,,,六層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期：113/6/7，讓渡金額9,600,000。預售屋、或土地及建物分件登記案件;",16.49,0.96,4.66坪,坡道平面,"1,430,000元",10.18坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號十三樓之６,東都綠學,"1,454",110/12/15,35.36,46.41,64.69,,,十三層/十四層,住家用,土1 建1車1,3房2廳2衛,158,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.71,1.59,6.69坪,坡道平面,"1,580,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號九樓之５,東都綠學,"1,445",110/12/15,35.82,45.69,64.96,,,九層/十四層,住家用,土1 建1車1,3房2廳2衛,158,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.34,1.48,6.57坪,坡道平面,"1,580,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十二樓之７,東都綠學,"1,891",110/12/15,34.63,64.37,65.93,,,十二層/十四層,住家用,土1 建1車2,4房2廳2衛,326,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"車位價格不可拆分。買方為協力廠商。讓渡日期：114/10/8，讓渡金額18,910,000。預售屋、或土地及建物分件登記案件;",29.8,1.43,8.27坪,坡道平面；坡道平面,,9.41坪；9.76坪,地下一樓；地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號六樓之１,東都綠學,"1,369",110/12/14,32.47,47.22,65.18,,,六層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:111/01/10，讓渡金額:13720000元。預售屋、或土地及建物分件登記案件;,24.41,1.5,6.85坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號十樓之３,東都綠學,"1,319",110/12/14,32.52,45.93,64.93,,,十層/十四層,住家用,土1 建1車1,3房2廳2衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.48,1.53,6.60坪,坡道平面,"1,430,000元",9.76坪,地下三樓
