city,district,keyword,地段位置或門牌,社區簡稱,總價(萬元),交易日期,單價 (萬元/坪),總面積 (坪),主建物 佔比(%),型態,屋齡,樓別/樓高,主要用途,交易標的,建物格局,車位總價 (萬元),管理組織,電梯,交易/歷次轉移,功能,備註,主建物坪數,陽台坪數,土地移轉面積,車位類別,車位價格,車位面積,所在樓層
台南市,南區,世界好美麗,南區水交社路２６號三樓,世界好美麗,720,108/05/18,15.4,49.68,60.22,,1,三層/七層,住家用,土2 建1車1,3房1廳2衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.46,2.53,3.30坪；4.86坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷２９號七樓,世界好美麗,582,108/05/18,14.71,40.77,54.64,,1,七層/七層,住家用,土2 建1車1,2房1廳1衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,16.42,3.22,2.51坪；3.70坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷４１號七樓,世界好美麗,632,108/05/18,14.44,45.17,64.05,,1,七層/七層,住家用,土2 建1車1,3房1廳2衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,21.82,1.25,2.94坪；4.34坪,坡道平面,"1,400,000元",11.10坪,
台南市,南區,世界好美麗,南區水交社路３８號七樓,世界好美麗,750,108/05/15,15.26,50.69,59.87,,1,七層/七層,住家用,土2 建1車1,3房1廳2衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.93,3.22,3.45坪；5.08坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路４２號五樓,世界好美麗,726,108/05/13,15.11,49.51,60.49,,,五層/七層,住家用,土2 建1車1,3房1廳2衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.46,2.53,3.30坪；4.86坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路３８號三樓,世界好美麗,750,108/05/13,15.26,50.69,59.87,,,三層/七層,住家用,土2 建1車1,3房1廳2衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.93,3.22,3.45坪；5.08坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２８號五樓,世界好美麗,826,108/05/13,14.29,60.34,60.30,,,五層/七層,住家用,土2 建1車2,3房1廳2衛,270,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.46,2.53,3.45坪；5.08坪,坡道平面；坡道平面,"1,400,000元；1,300,000元",10.72坪；10.72坪,
台南市,南區,世界好美麗,南區水交社路２６號二樓,世界好美麗,770,108/05/13,16.63,49.82,60.01,,,二層/七層,住家用,土2 建1車1,3房1廳2衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.46,2.98,3.38坪；4.97坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路３２號二樓,世界好美麗,660,108/05/10,13.85,49.70,59.84,,,二層/七層,住家用,土2 建1車1,3房1廳2衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.33,2.65,3.30坪；4.86坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷３３號二樓,世界好美麗,512,108/05/10,13.69,39.36,61.20,,,二層/七層,住家用,土2 建1車1,2房1廳1衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,17.52,2.29,2.59坪；3.81坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２２號四樓,世界好美麗,736,108/05/08,15.21,50.55,59.58,,,四層/七層,住家用,土2 建1車1,3房1廳2衛,125,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.93,3.22,3.45坪；5.08坪,坡道平面,"1,250,000元",10.39坪,
台南市,南區,世界好美麗,南區水交社路４０號三樓,世界好美麗,715,108/05/07,15.35,49.49,60.52,,,三層/七層,住家用,土2 建1車1,3房1廳2衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.46,2.53,3.30坪；4.86坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷３９號六樓,世界好美麗,531,108/05/06,13.87,38.94,61.03,,,六層/七層,住家用,土2 建1車1,2房1廳1衛,135,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,17.43,2.35,2.59坪；3.81坪,坡道平面,"1,350,000元",10.39坪,
